Toggle Attrition/Retention 1,0,Age,Age (copy),Age group,Attrition,Attrition %,Attrition Count,Attrition Date,Attrition Label,Avg. Satisfaction Score,Department,Dynamic Date,Education,Education Field,Education Label,Education Switch Calc,Employee Count,Employee No.,Employee Number,Environment Satisfaction,Gender,Heat Map - Attrition Emp,Heat Map - Current Emp,Job Involvement,Job Role,Job Satisfaction,Monthly Income,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Toggle - Trend Switch,Toggle Attrition/Retention 2,Work Life Balance
TRUE,0,30,30,25-34,No,,,,Current Employees,2.6,R & D,,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_1482,1482,3,Male,,1,3,Research Scientist,3,1274,13,3,2,Month,Retention,2
TRUE,0,28,28,25-34,No,,,,Current Employees,2.8,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1947,1947,3,Male,,1,3,Research Scientist,3,2144,14,3,3,Month,Retention,2
TRUE,0,40,40,35-44,No,,,,Current Employees,3.2,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1474,1474,3,Male,,1,3,Research Scientist,3,2345,14,3,3,Month,Retention,4
TRUE,0,40,40,35-44,No,,,,Current Employees,3.2,R & D,,Master's Degree,Other,E D U C A T I O N,Master's Degree,1,E_1449,1449,3,Male,,1,3,Laboratory Technician,3,3975,11,3,3,Month,Retention,4
TRUE,0,35,35,35-44,No,,,,Current Employees,3.4,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_2049,2049,3,Male,,1,3,Healthcare Representative,3,5689,14,3,4,Month,Retention,4
TRUE,0,35,35,35-44,No,,,,Current Employees,3.2,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1412,1412,3,Male,,1,3,Manufacturing Director,4,9362,11,3,3,Month,Retention,3
TRUE,0,21,21,< 25,No,,,,Current Employees,3.2,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_1623,1623,3,Male,,1,3,Research Scientist,4,3117,18,3,3,Month,Retention,3
TRUE,0,46,46,45-55,No,,,,Current Employees,3.2,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_1789,1789,3,Male,,1,3,Research Director,4,19328,17,3,3,Month,Retention,3
TRUE,0,28,28,25-34,No,,,,Current Employees,3.4,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1799,1799,3,Male,,1,3,Research Scientist,4,2044,11,3,3,Month,Retention,4
TRUE,0,26,26,25-34,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Other,E D U C A T I O N,Bachelor's Degree,1,E_1417,1417,3,Male,,1,4,Laboratory Technician,1,3578,12,3,4,Month,Retention,3
TRUE,0,37,37,35-44,No,,,,Current Employees,2.4,R & D,,Associates Degree,Technical Degree,E D U C A T I O N,Associates Degree,1,E_1440,1440,3,Male,,1,4,Laboratory Technician,3,3500,14,3,1,Month,Retention,1
TRUE,0,29,29,25-34,No,,,,Current Employees,2.6,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1558,1558,3,Male,,1,4,Research Scientist,3,2451,18,3,1,Month,Retention,2
TRUE,0,30,30,25-34,No,,,,Current Employees,3.2,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1763,1763,3,Male,,1,4,Healthcare Representative,3,5294,16,3,3,Month,Retention,3
TRUE,0,24,24,< 25,No,,,,Current Employees,3.4,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1707,1707,3,Male,,1,4,Research Scientist,3,4401,16,3,4,Month,Retention,3
TRUE,0,26,26,25-34,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Other,E D U C A T I O N,Bachelor's Degree,1,E_1918,1918,3,Male,,1,4,Laboratory Technician,4,2544,18,3,1,Month,Retention,3
TRUE,0,34,34,25-34,No,,,,Current Employees,3,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_1615,1615,3,Male,,1,4,Manufacturing Director,4,4724,13,3,1,Month,Retention,3
TRUE,0,36,36,35-44,No,,,,Current Employees,3.4,R & D,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_2061,2061,3,Male,,1,4,Laboratory Technician,4,2571,17,3,3,Month,Retention,3
TRUE,0,26,26,25-34,No,,,,Current Employees,3,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_1718,1718,4,Male,,1,1,Laboratory Technician,3,2305,15,3,3,Month,Retention,4
TRUE,0,29,29,25-34,No,,,,Current Employees,3,R & D,,High School,Life Sciences,E D U C A T I O N,High School,1,E_1859,1859,4,Male,,1,1,Healthcare Representative,3,6384,17,3,4,Month,Retention,3
TRUE,0,27,27,25-34,No,,,,Current Employees,2.2,R & D,,Bachelor's Degree,Other,E D U C A T I O N,Bachelor's Degree,1,E_1619,1619,4,Male,,1,2,Laboratory Technician,1,4066,11,3,1,Month,Retention,3
TRUE,0,39,39,35-44,No,,,,Current Employees,2.2,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_2062,2062,4,Male,,1,2,Healthcare Representative,1,9991,15,3,1,Month,Retention,3
TRUE,0,35,35,35-44,No,,,,Current Employees,2.4,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1564,1564,4,Male,,1,2,Laboratory Technician,1,2450,19,3,2,Month,Retention,3
TRUE,0,29,29,25-34,No,,,,Current Employees,2.4,R & D,,Associates Degree,Other,E D U C A T I O N,Associates Degree,1,E_2053,2053,4,Male,,1,2,Laboratory Technician,2,4025,13,3,1,Month,Retention,3
TRUE,0,40,40,35-44,No,,,,Current Employees,2.8,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_1468,1468,4,Male,,1,2,Research Director,2,13757,11,3,3,Month,Retention,3
TRUE,0,33,33,25-34,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1545,1545,4,Male,,1,2,Manufacturing Director,2,4320,13,3,4,Month,Retention,3
TRUE,0,48,48,45-55,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1867,1867,4,Male,,1,2,Research Director,2,19665,12,3,4,Month,Retention,3
TRUE,0,34,34,25-34,No,,,,Current Employees,2.6,R & D,,Master's Degree,Technical Degree,E D U C A T I O N,Master's Degree,1,E_1597,1597,4,Male,,1,2,Healthcare Representative,3,5063,14,3,2,Month,Retention,2
TRUE,0,42,42,35-44,No,,,,Current Employees,3.2,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1976,1976,4,Male,,1,2,Research Scientist,3,4332,12,3,4,Month,Retention,3
TRUE,0,32,32,25-34,No,,,,Current Employees,2.4,R & D,,Master's Degree,Technical Degree,E D U C A T I O N,Master's Degree,1,E_1574,1574,4,Male,,1,3,Research Scientist,1,4087,14,3,2,Month,Retention,2
TRUE,0,29,29,25-34,No,,,,Current Employees,2.6,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1883,1883,4,Male,,1,3,Laboratory Technician,1,2062,14,3,2,Month,Retention,3
TRUE,0,42,42,35-44,No,,,,Current Employees,2.6,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_1998,1998,4,Male,,1,3,Research Scientist,1,5410,17,3,3,Month,Retention,2
TRUE,0,34,34,25-34,No,,,,Current Employees,2.8,R & D,,Master's Degree,Other,E D U C A T I O N,Master's Degree,1,E_1431,1431,4,Male,,1,3,Research Scientist,1,2996,14,3,3,Month,Retention,3
TRUE,0,44,44,35-44,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1523,1523,4,Male,,1,3,Research Director,1,16328,13,3,3,Month,Retention,4
TRUE,0,36,36,35-44,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1790,1790,4,Male,,1,3,Healthcare Representative,1,8321,13,3,4,Month,Retention,3
TRUE,0,32,32,25-34,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_2038,2038,4,Male,,1,3,Research Scientist,1,2439,14,3,4,Month,Retention,3
TRUE,0,30,30,25-34,No,,,,Current Employees,2.8,R & D,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_1989,1989,4,Male,,1,3,Laboratory Technician,2,3748,13,3,3,Month,Retention,2
TRUE,0,44,44,35-44,No,,,,Current Employees,2.8,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1475,1475,4,Male,,1,3,Research Scientist,2,3420,13,3,3,Month,Retention,2
TRUE,0,32,32,25-34,No,,,,Current Employees,2.8,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1671,1671,4,Male,,1,3,Research Scientist,2,5470,13,3,3,Month,Retention,2
TRUE,0,33,33,25-34,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_1771,1771,4,Male,,1,3,Research Scientist,2,3055,15,3,4,Month,Retention,2
TRUE,0,33,33,25-34,No,,,,Current Employees,2.8,R & D,,Doctoral Degree,Life Sciences,E D U C A T I O N,Doctoral Degree,1,E_1515,1515,4,Male,,1,3,Healthcare Representative,3,6388,17,3,1,Month,Retention,3
TRUE,0,55,55,45-55,No,,,,Current Employees,3,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_1501,1501,4,Male,,1,3,Healthcare Representative,3,4035,16,3,2,Month,Retention,3
TRUE,0,35,35,35-44,No,,,,Current Employees,3,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_1728,1728,4,Male,,1,3,Manufacturing Director,3,6883,16,3,2,Month,Retention,3
TRUE,0,25,25,25-34,No,,,,Current Employees,3,R & D,,High School,Other,E D U C A T I O N,High School,1,E_1992,1992,4,Male,,1,3,Laboratory Technician,3,3977,19,3,3,Month,Retention,2
TRUE,0,35,35,35-44,No,,,,Current Employees,3.2,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_2003,2003,4,Male,,1,3,Laboratory Technician,3,2660,11,3,3,Month,Retention,3
TRUE,0,42,42,35-44,No,,,,Current Employees,3.4,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1860,1860,4,Male,,1,3,Laboratory Technician,3,3968,13,3,4,Month,Retention,3
TRUE,0,22,22,< 25,No,,,,Current Employees,3.6,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_2007,2007,4,Male,,1,3,Research Scientist,3,3375,12,3,4,Month,Retention,4
TRUE,0,39,39,35-44,No,,,,Current Employees,3.2,R & D,,Master's Degree,Other,E D U C A T I O N,Master's Degree,1,E_1871,1871,4,Male,,1,3,Research Scientist,4,3902,14,3,2,Month,Retention,3
TRUE,0,29,29,25-34,No,,,,Current Employees,3.4,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_1852,1852,4,Male,,1,3,Laboratory Technician,4,3812,13,3,2,Month,Retention,4
TRUE,0,42,42,35-44,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1547,1547,4,Male,,1,3,Healthcare Representative,4,10124,14,3,3,Month,Retention,1
TRUE,0,46,46,45-55,No,,,,Current Employees,3.2,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1857,1857,4,Male,,1,3,Manufacturing Director,4,8578,14,3,3,Month,Retention,2
TRUE,0,39,39,35-44,No,,,,Current Employees,3.2,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_2022,2022,4,Male,,1,3,Manager,4,19431,13,3,3,Month,Retention,2
TRUE,0,27,27,25-34,No,,,,Current Employees,3.2,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1648,1648,4,Male,,1,3,Research Scientist,4,2580,13,3,3,Month,Retention,2
TRUE,0,40,40,35-44,No,,,,Current Employees,3.4,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1552,1552,4,Male,,1,3,Healthcare Representative,4,4069,18,3,3,Month,Retention,3
TRUE,0,23,23,< 25,No,,,,Current Employees,3.6,R & D,,Associates Degree,Other,E D U C A T I O N,Associates Degree,1,E_1982,1982,4,Male,,1,3,Laboratory Technician,4,2647,13,3,3,Month,Retention,4
TRUE,0,39,39,35-44,No,,,,Current Employees,3.6,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1737,1737,4,Male,,1,3,Laboratory Technician,4,6472,15,3,4,Month,Retention,3
TRUE,0,38,38,35-44,No,,,,Current Employees,3.8,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1668,1668,4,Male,,1,3,Research Scientist,4,4735,15,3,4,Month,Retention,4
TRUE,0,33,33,25-34,No,,,,Current Employees,2.8,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_1798,1798,4,Male,,1,4,Research Scientist,1,3143,19,3,2,Month,Retention,3
TRUE,0,53,53,45-55,No,,,,Current Employees,2.8,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1472,1472,4,Male,,1,4,Research Director,2,16598,12,3,2,Month,Retention,2
TRUE,0,43,43,35-44,No,,,,Current Employees,3.2,R & D,,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_1599,1599,4,Male,,1,4,Laboratory Technician,2,4876,12,3,3,Month,Retention,3
TRUE,0,25,25,25-34,No,,,,Current Employees,3.4,R & D,,High School,Life Sciences,E D U C A T I O N,High School,1,E_1653,1653,4,Male,,1,4,Manufacturing Director,3,5206,17,3,3,Month,Retention,3
TRUE,0,23,23,< 25,No,,,,Current Employees,3.6,R & D,,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_1592,1592,4,Male,,1,4,Research Scientist,3,2073,16,3,4,Month,Retention,3
TRUE,0,29,29,25-34,No,,,,Current Employees,3.8,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1753,1753,4,Male,,1,4,Healthcare Representative,3,6294,12,3,4,Month,Retention,4
TRUE,0,34,34,25-34,No,,,,Current Employees,3.2,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_1755,1755,4,Male,,1,4,Research Scientist,4,2932,14,3,1,Month,Retention,3
TRUE,0,38,38,35-44,No,,,,Current Employees,1.4,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1961,1961,1,Male,,1,2,Sales Representative,1,2858,14,3,1,Month,Retention,2
TRUE,0,45,45,45-55,No,,,,Current Employees,1.6,Sales,,Bachelor's Degree,Marketing,E D U C A T I O N,Bachelor's Degree,1,E_1612,1612,1,Male,,1,2,Sales Executive,1,4385,15,3,1,Month,Retention,3
TRUE,0,29,29,25-34,No,,,,Current Employees,1.8,Sales,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1669,1669,1,Male,,1,2,Sales Executive,2,4187,13,3,2,Month,Retention,2
TRUE,0,33,33,25-34,No,,,,Current Employees,2,Sales,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_1560,1560,1,Male,,1,3,Sales Executive,1,6392,13,3,4,Month,Retention,1
TRUE,0,40,40,35-44,No,,,,Current Employees,2.6,Sales,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_1548,1548,1,Male,,1,3,Sales Executive,1,5473,12,3,4,Month,Retention,4
TRUE,0,31,31,25-34,No,,,,Current Employees,2.6,Sales,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1996,1996,1,Male,,1,3,Sales Representative,3,3067,19,3,3,Month,Retention,3
TRUE,0,31,31,25-34,No,,,,Current Employees,2.6,Sales,,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_1749,1749,1,Male,,1,3,Sales Executive,3,8346,19,3,3,Month,Retention,3
TRUE,0,31,31,25-34,No,,,,Current Employees,2.4,Sales,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1453,1453,1,Male,,1,3,Sales Executive,4,10793,18,3,1,Month,Retention,3
TRUE,0,52,52,45-55,No,,,,Current Employees,2.4,Sales,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_2019,2019,1,Male,,1,3,Sales Representative,4,3482,15,3,2,Month,Retention,2
TRUE,0,37,37,35-44,No,,,,Current Employees,2,Sales,,Associates Degree,Marketing,E D U C A T I O N,Associates Degree,1,E_1787,1787,2,Male,,1,2,Sales Executive,2,4189,14,3,1,Month,Retention,3
TRUE,0,32,32,25-34,No,,,,Current Employees,2.2,Sales,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_2013,2013,2,Male,,1,2,Sales Representative,2,2269,14,3,2,Month,Retention,3
TRUE,0,46,46,45-55,No,,,,Current Employees,2.4,Sales,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1801,1801,2,Male,,1,2,Sales Executive,2,7991,15,3,3,Month,Retention,3
TRUE,0,39,39,35-44,No,,,,Current Employees,2,Sales,,Master's Degree,Marketing,E D U C A T I O N,Master's Degree,1,E_1975,1975,2,Male,,1,3,Sales Executive,1,13341,12,3,1,Month,Retention,3
TRUE,0,35,35,35-44,No,,,,Current Employees,2.2,Sales,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_1945,1945,2,Male,,1,3,Sales Executive,1,5561,16,3,4,Month,Retention,1
TRUE,0,40,40,35-44,No,,,,Current Employees,2.2,Sales,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_1740,1740,2,Male,,1,3,Manager,2,19833,14,3,2,Month,Retention,2
TRUE,0,33,33,25-34,No,,,,Current Employees,2.4,Sales,,Master's Degree,Marketing,E D U C A T I O N,Master's Degree,1,E_1924,1924,2,Male,,1,3,Sales Executive,3,5487,14,3,2,Month,Retention,2
TRUE,0,42,42,35-44,No,,,,Current Employees,3,Sales,,Master's Degree,Marketing,E D U C A T I O N,Master's Degree,1,E_1943,1943,2,Male,,1,3,Sales Executive,4,5087,12,3,3,Month,Retention,3
TRUE,0,37,37,35-44,No,,,,Current Employees,2.6,Sales,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_1700,1700,3,Male,,1,1,Sales Executive,4,9525,14,3,3,Month,Retention,2
TRUE,0,30,30,25-34,No,,,,Current Employees,2,Sales,,Associates Degree,Marketing,E D U C A T I O N,Associates Degree,1,E_1754,1754,3,Male,,1,2,Sales Executive,1,7140,11,3,1,Month,Retention,3
TRUE,0,36,36,35-44,No,,,,Current Employees,2.2,Sales,,Associates Degree,Marketing,E D U C A T I O N,Associates Degree,1,E_1908,1908,3,Male,,1,2,Sales Executive,2,5507,16,3,3,Month,Retention,1
TRUE,0,41,41,35-44,No,,,,Current Employees,2.6,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_2037,2037,3,Male,,1,2,Sales Executive,2,8938,11,3,3,Month,Retention,3
TRUE,0,29,29,25-34,No,,,,Current Employees,2.8,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1497,1497,3,Male,,1,2,Sales Executive,3,8620,14,3,3,Month,Retention,3
TRUE,0,29,29,25-34,No,,,,Current Employees,2.8,Sales,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1650,1650,3,Male,,1,2,Sales Executive,3,5869,11,3,3,Month,Retention,3
TRUE,0,28,28,25-34,No,,,,Current Employees,3,Sales,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1927,1927,3,Male,,1,2,Sales Executive,4,6834,12,3,3,Month,Retention,3
TRUE,0,48,48,45-55,No,,,,Current Employees,2.2,Sales,,Bachelor's Degree,Marketing,E D U C A T I O N,Bachelor's Degree,1,E_1466,1466,3,Male,,1,3,Sales Executive,1,5486,11,3,1,Month,Retention,3
TRUE,0,28,28,25-34,No,,,,Current Employees,2.8,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1507,1507,3,Male,,1,3,Sales Executive,1,4898,14,3,4,Month,Retention,3
TRUE,0,21,21,< 25,No,,,,Current Employees,2.8,Sales,,High School,Medical,E D U C A T I O N,High School,1,E_2021,2021,3,Male,,1,3,Sales Representative,1,2380,11,3,4,Month,Retention,3
TRUE,0,30,30,25-34,No,,,,Current Employees,2.6,Sales,,Master's Degree,Technical Degree,E D U C A T I O N,Master's Degree,1,E_1568,1568,3,Male,,1,3,Sales Executive,2,9250,12,3,2,Month,Retention,3
TRUE,0,47,47,45-55,No,,,,Current Employees,2.6,Sales,,Master's Degree,Marketing,E D U C A T I O N,Master's Degree,1,E_1731,1731,3,Male,,1,3,Sales Executive,2,4978,11,3,4,Month,Retention,1
TRUE,0,38,38,35-44,No,,,,Current Employees,3,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1582,1582,3,Male,,1,3,Sales Executive,2,9924,11,3,4,Month,Retention,3
TRUE,0,50,50,45-55,No,,,,Current Employees,3,Sales,,Bachelor's Degree,Marketing,E D U C A T I O N,Bachelor's Degree,1,E_1591,1591,3,Male,,1,3,Manager,3,19331,16,3,3,Month,Retention,3
TRUE,0,26,26,25-34,No,,,,Current Employees,2.8,Sales,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1836,1836,3,Male,,1,3,Sales Executive,4,4684,13,3,1,Month,Retention,3
TRUE,0,46,46,45-55,No,,,,Current Employees,2.8,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1732,1732,3,Male,,1,3,Sales Executive,4,10368,12,3,2,Month,Retention,2
TRUE,0,34,34,25-34,No,,,,Current Employees,3.4,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1882,1882,3,Male,,1,3,Sales Executive,4,9713,13,3,4,Month,Retention,3
TRUE,0,39,39,35-44,No,,,,Current Employees,3.4,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1812,1812,3,Male,,1,3,Sales Executive,4,4127,18,3,4,Month,Retention,3
TRUE,0,34,34,25-34,No,,,,Current Employees,2.6,Sales,,Bachelor's Degree,Other,E D U C A T I O N,Bachelor's Degree,1,E_1478,1478,4,Male,,1,1,Sales Executive,1,4759,18,3,4,Month,Retention,3
TRUE,0,32,32,25-34,No,,,,Current Employees,2.4,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1739,1739,4,Male,,1,1,Sales Executive,3,9610,13,3,3,Month,Retention,1
TRUE,0,49,49,45-55,No,,,,Current Employees,2.8,Sales,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_2065,2065,4,Male,,1,2,Sales Executive,2,5390,14,3,4,Month,Retention,2
TRUE,0,34,34,25-34,No,,,,Current Employees,3.2,Sales,,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_1535,1535,4,Male,,1,2,Sales Executive,3,7083,14,3,4,Month,Retention,3
TRUE,0,33,33,25-34,No,,,,Current Employees,2.4,Sales,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1477,1477,4,Male,,1,3,Sales Executive,1,4373,14,3,1,Month,Retention,3
TRUE,0,20,20,< 25,No,,,,Current Employees,2.4,Sales,,High School,Life Sciences,E D U C A T I O N,High School,1,E_1680,1680,4,Male,,1,3,Sales Representative,1,2728,11,3,1,Month,Retention,3
TRUE,0,28,28,25-34,No,,,,Current Employees,3,Sales,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1469,1469,4,Male,,1,3,Sales Executive,1,8463,18,3,4,Month,Retention,3
TRUE,0,31,31,25-34,No,,,,Current Employees,3,Sales,,Master's Degree,Other,E D U C A T I O N,Master's Degree,1,E_1613,1613,4,Male,,1,3,Sales Executive,1,5332,13,3,4,Month,Retention,3
TRUE,0,38,38,35-44,No,,,,Current Employees,2.6,Sales,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_1995,1995,4,Male,,1,3,Sales Executive,2,4440,15,3,1,Month,Retention,3
TRUE,0,35,35,35-44,No,,,,Current Employees,2.8,Sales,,High School,Life Sciences,E D U C A T I O N,High School,1,E_1492,1492,4,Male,,1,3,Sales Representative,3,2404,13,3,1,Month,Retention,3
TRUE,0,41,41,35-44,No,,,,Current Employees,3,Sales,,Bachelor's Degree,Marketing,E D U C A T I O N,Bachelor's Degree,1,E_1708,1708,4,Male,,1,3,Sales Executive,3,9241,12,3,2,Month,Retention,3
TRUE,0,30,30,25-34,No,,,,Current Employees,3,Sales,,High School,Life Sciences,E D U C A T I O N,High School,1,E_1479,1479,4,Male,,1,3,Sales Executive,3,5301,15,3,3,Month,Retention,2
TRUE,0,34,34,25-34,No,,,,Current Employees,3,Sales,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_1951,1951,4,Male,,1,3,Sales Executive,3,8628,18,3,3,Month,Retention,2
